Method,Variable,Coef,HAC SE,t-stat,p-value,target
Fwd (Cp),surp_nfp,0.001160947,0.000762564,1.522425506,0.128200749,ret_CADUSD
Fwd (Cp),surp_corecpi,0.001302688,0.000398155,3.271814729,0.001103056,ret_CADUSD
Fwd (Cp),surp_gdp,-0.001595072,0.000585045,-2.726408319,0.006508374,ret_CADUSD
Fwd (Cp),surp_corecpi_x_vix,0.001877537,0.000556587,3.373307227,0.00076957,ret_CADUSD
Fwd (Cp),surp_gdp_x_vix,-0.001657468,0.000450404,-3.679955915,0.000245011,ret_CADUSD
Fwd (Cp),surp_dgorders_x_vix,0.001086294,0.000674988,1.609352128,0.107837119,ret_CADUSD
Fwd (Cp),surp_consconfid_x_vix,0.000657502,0.000171958,3.823619363,0.000139172,ret_CADUSD
Fwd (Cp),surp_avghourlyearnmings_x_vix,0.001895247,0.000991016,1.912427347,0.056090697,ret_CADUSD
Fwd (Cp),surp_cpi_x_vix,-0.000560464,0.000604173,-0.927655271,0.353797591,ret_CADUSD
Fwd (Cp),surp_tradebal_x_vix,-0.000855953,0.000588599,-1.454219947,0.146181359,ret_CADUSD
Bwd (Cp),surp_nfp,0.00116385,0.000763381,1.524598586,0.127657816,ret_CADUSD
Bwd (Cp),surp_corecpi,0.00130029,0.000398941,3.259351683,0.001152205,ret_CADUSD
Bwd (Cp),surp_gdp,-0.001601288,0.000585864,-2.733207933,0.006376551,ret_CADUSD
Bwd (Cp),surp_newhomesales,0.001506716,0.000775548,1.942776588,0.052307928,ret_CADUSD
Bwd (Cp),surp_corecpi_x_vix,0.001879477,0.000557155,3.373347671,0.000769484,ret_CADUSD
Bwd (Cp),surp_gdp_x_vix,-0.001647821,0.000455539,-3.617297464,0.000311735,ret_CADUSD
Bwd (Cp),surp_newhomesales_x_vix,0.002157351,0.001196182,1.803530284,0.071589089,ret_CADUSD
Bwd (Cp),surp_consconfid_x_vix,0.000699965,0.000159421,4.390657686,1.24E-05,ret_CADUSD
Bwd (Cp),surp_avghourlyearnmings_x_vix,0.001893567,0.000992001,1.908836867,0.056553234,ret_CADUSD
Bwd (Cp),surp_cpi_x_vix,-0.000561025,0.000603766,-0.929210691,0.352991657,ret_CADUSD
Bwd (Cp),surp_tradebal_x_vix,-0.000856721,0.000589582,-1.45309984,0.146492281,ret_CADUSD
Ridge,surp_nfp,3.26E-12,,,,ret_CADUSD
Ridge,surp_unemp,8.85E-13,,,,ret_CADUSD
Ridge,surp_corecpi,1.28E-11,,,,ret_CADUSD
Ridge,surp_gdp,-5.65E-12,,,,ret_CADUSD
Ridge,surp_retsailes,-3.14E-13,,,,ret_CADUSD
Ridge,surp_ism_pmi,5.01E-12,,,,ret_CADUSD
Ridge,surp_dgorders,4.21E-13,,,,ret_CADUSD
Ridge,surp_newhomesales,4.91E-12,,,,ret_CADUSD
Ridge,surp_consconfid,7.27E-12,,,,ret_CADUSD
Ridge,surp_avghourlyearnmings,-1.59E-12,,,,ret_CADUSD
Ridge,surp_cpi,-2.22E-13,,,,ret_CADUSD
Ridge,surp_tradebal,-5.81E-12,,,,ret_CADUSD
Ridge,surp_indprod,-2.89E-13,,,,ret_CADUSD
Ridge,surp_fedratedec,-3.90E-14,,,,ret_CADUSD
Ridge,VIXCLS,1.83E-12,,,,ret_CADUSD
Ridge,surp_nfp_x_vix,-1.50E-12,,,,ret_CADUSD
Ridge,surp_unemp_x_vix,-6.13E-12,,,,ret_CADUSD
Ridge,surp_corecpi_x_vix,3.15E-11,,,,ret_CADUSD
Ridge,surp_gdp_x_vix,-6.79E-12,,,,ret_CADUSD
Ridge,surp_retsailes_x_vix,1.73E-12,,,,ret_CADUSD
Ridge,surp_ism_pmi_x_vix,4.07E-12,,,,ret_CADUSD
Ridge,surp_dgorders_x_vix,9.14E-12,,,,ret_CADUSD
Ridge,surp_newhomesales_x_vix,4.98E-12,,,,ret_CADUSD
Ridge,surp_consconfid_x_vix,1.60E-11,,,,ret_CADUSD
Ridge,surp_avghourlyearnmings_x_vix,7.27E-12,,,,ret_CADUSD
Ridge,surp_cpi_x_vix,1.14E-11,,,,ret_CADUSD
Ridge,surp_tradebal_x_vix,-1.09E-11,,,,ret_CADUSD
Ridge,surp_indprod_x_vix,5.59E-12,,,,ret_CADUSD
Ridge,surp_fedratedec_x_vix,3.39E-13,,,,ret_CADUSD
Fwd (Cp),surp_nfp,-0.002548707,0.001243047,-2.050370231,0.040573381,ret_EURUSD
Fwd (Cp),surp_gdp,-0.001852865,0.000635699,-2.914691509,0.003635118,ret_EURUSD
Fwd (Cp),surp_avghourlyearnmings,0.001626502,0.001136649,1.430962964,0.15273501,ret_EURUSD
Fwd (Cp),surp_nfp_x_vix,-0.006789489,0.00253473,-2.678585302,0.007507578,ret_EURUSD
Fwd (Cp),surp_unemp_x_vix,-0.001324566,0.001235788,-1.071838919,0.284035898,ret_EURUSD
Fwd (Cp),surp_corecpi_x_vix,0.000784224,0.000581465,1.348703362,0.177719788,ret_EURUSD
Fwd (Cp),surp_avghourlyearnmings_x_vix,0.007412814,0.002187195,3.389188225,0.000726753,ret_EURUSD
Fwd (Cp),surp_cpi_x_vix,-0.001153811,0.000624649,-1.847135339,0.065005539,ret_EURUSD
Bwd (Cp),surp_nfp,-0.002548707,0.001243047,-2.050370231,0.040573381,ret_EURUSD
Bwd (Cp),surp_gdp,-0.001852865,0.000635699,-2.914691509,0.003635118,ret_EURUSD
Bwd (Cp),surp_avghourlyearnmings,0.001626502,0.001136649,1.430962964,0.15273501,ret_EURUSD
Bwd (Cp),surp_nfp_x_vix,-0.006789489,0.00253473,-2.678585302,0.007507578,ret_EURUSD
Bwd (Cp),surp_unemp_x_vix,-0.001324566,0.001235788,-1.071838919,0.284035898,ret_EURUSD
Bwd (Cp),surp_corecpi_x_vix,0.000784224,0.000581465,1.348703362,0.177719788,ret_EURUSD
Bwd (Cp),surp_avghourlyearnmings_x_vix,0.007412814,0.002187195,3.389188225,0.000726753,ret_EURUSD
Bwd (Cp),surp_cpi_x_vix,-0.001153811,0.000624649,-1.847135339,0.065005539,ret_EURUSD
Ridge,surp_nfp,-4.04E-11,,,,ret_EURUSD
Ridge,surp_unemp,3.74E-12,,,,ret_EURUSD
Ridge,surp_corecpi,-2.92E-12,,,,ret_EURUSD
Ridge,surp_gdp,-6.42E-12,,,,ret_EURUSD
Ridge,surp_retsailes,-4.80E-12,,,,ret_EURUSD
Ridge,surp_ism_pmi,4.68E-12,,,,ret_EURUSD
Ridge,surp_dgorders,-7.99E-13,,,,ret_EURUSD
Ridge,surp_newhomesales,1.98E-12,,,,ret_EURUSD
Ridge,surp_consconfid,7.27E-12,,,,ret_EURUSD
Ridge,surp_avghourlyearnmings,1.74E-11,,,,ret_EURUSD
Ridge,surp_cpi,-1.05E-11,,,,ret_EURUSD
Ridge,surp_tradebal,-5.67E-12,,,,ret_EURUSD
Ridge,surp_indprod,3.15E-12,,,,ret_EURUSD
Ridge,surp_fedratedec,1.79E-12,,,,ret_EURUSD
Ridge,VIXCLS,4.76E-11,,,,ret_EURUSD
Ridge,surp_nfp_x_vix,-1.31E-10,,,,ret_EURUSD
Ridge,surp_unemp_x_vix,-3.88E-11,,,,ret_EURUSD
Ridge,surp_corecpi_x_vix,1.20E-12,,,,ret_EURUSD
Ridge,surp_gdp_x_vix,-2.45E-12,,,,ret_EURUSD
Ridge,surp_retsailes_x_vix,3.89E-12,,,,ret_EURUSD
Ridge,surp_ism_pmi_x_vix,8.69E-12,,,,ret_EURUSD
Ridge,surp_dgorders_x_vix,-2.93E-12,,,,ret_EURUSD
Ridge,surp_newhomesales_x_vix,7.00E-12,,,,ret_EURUSD
Ridge,surp_consconfid_x_vix,1.27E-11,,,,ret_EURUSD
Ridge,surp_avghourlyearnmings_x_vix,7.71E-11,,,,ret_EURUSD
Ridge,surp_cpi_x_vix,-2.57E-11,,,,ret_EURUSD
Ridge,surp_tradebal_x_vix,-2.55E-13,,,,ret_EURUSD
Ridge,surp_indprod_x_vix,2.55E-11,,,,ret_EURUSD
Ridge,surp_fedratedec_x_vix,-8.01E-13,,,,ret_EURUSD
Fwd (Cp),surp_nfp,-0.001245371,0.000641574,-1.941116732,0.052509159,ret_GBPUSD
Fwd (Cp),surp_gdp,-0.002378349,0.00048127,-4.941824595,8.99E-07,ret_GBPUSD
Fwd (Cp),VIXCLS,0.000322806,0.000330397,0.977024,0.3287804,ret_GBPUSD
Fwd (Cp),surp_nfp_x_vix,0.001243112,0.000641553,1.937659865,0.052930329,ret_GBPUSD
Fwd (Cp),surp_unemp_x_vix,-0.001356186,0.000952951,-1.423143529,0.154989072,ret_GBPUSD
Fwd (Cp),surp_corecpi_x_vix,0.001531956,0.000307198,4.98686406,7.17E-07,ret_GBPUSD
Fwd (Cp),surp_gdp_x_vix,-0.002865409,0.000842448,-3.401287758,0.000695738,ret_GBPUSD
Fwd (Cp),surp_retsailes_x_vix,-0.000561385,0.000504829,-1.112029078,0.266378029,ret_GBPUSD
Fwd (Cp),surp_dgorders_x_vix,-0.000914809,0.000390301,-2.343854724,0.019269741,ret_GBPUSD
Fwd (Cp),surp_consconfid_x_vix,0.000879121,0.000209235,4.201599058,2.87E-05,ret_GBPUSD
Fwd (Cp),surp_avghourlyearnmings_x_vix,0.002247707,0.000989232,2.272173978,0.023275836,ret_GBPUSD
Bwd (Cp),surp_nfp,-0.001242555,0.000642123,-1.935074494,0.053247668,ret_GBPUSD
Bwd (Cp),surp_gdp,-0.00237654,0.000483645,-4.913811688,1.03E-06,ret_GBPUSD
Bwd (Cp),surp_retsailes,-0.000999658,0.000710354,-1.407267322,0.159642117,ret_GBPUSD
Bwd (Cp),surp_fedratedec,0.008836916,0.002779685,3.179106517,0.001520215,ret_GBPUSD
Bwd (Cp),VIXCLS,0.000340682,0.000328316,1.037665176,0.29966328,ret_GBPUSD
Bwd (Cp),surp_nfp_x_vix,0.001253832,0.000641098,1.955758145,0.05075679,ret_GBPUSD
Bwd (Cp),surp_unemp_x_vix,-0.001363447,0.000952614,-1.431269317,0.152648634,ret_GBPUSD
Bwd (Cp),surp_corecpi_x_vix,0.001545437,0.000304277,5.079044284,4.48E-07,ret_GBPUSD
Bwd (Cp),surp_gdp_x_vix,-0.002870193,0.000847095,-3.388278515,0.000729266,ret_GBPUSD
Bwd (Cp),surp_dgorders_x_vix,-0.000918937,0.000391261,-2.348656189,0.019024727,ret_GBPUSD
Bwd (Cp),surp_consconfid_x_vix,0.000882095,0.000208672,4.227192188,2.57E-05,ret_GBPUSD
Bwd (Cp),surp_avghourlyearnmings_x_vix,0.002250556,0.000990451,2.272254714,0.023271323,ret_GBPUSD
Bwd (Cp),surp_fedratedec_x_vix,0.011659939,0.00442573,2.634579662,0.008547328,ret_GBPUSD
Ridge,surp_nfp,-5.80E-12,,,,ret_GBPUSD
Ridge,surp_unemp,1.20E-12,,,,ret_GBPUSD
Ridge,surp_corecpi,6.91E-12,,,,ret_GBPUSD
Ridge,surp_gdp,-8.42E-12,,,,ret_GBPUSD
Ridge,surp_retsailes,-4.83E-12,,,,ret_GBPUSD
Ridge,surp_ism_pmi,1.45E-12,,,,ret_GBPUSD
Ridge,surp_dgorders,-6.60E-13,,,,ret_GBPUSD
Ridge,surp_newhomesales,3.12E-12,,,,ret_GBPUSD
Ridge,surp_consconfid,6.68E-12,,,,ret_GBPUSD
Ridge,surp_avghourlyearnmings,-2.19E-12,,,,ret_GBPUSD
Ridge,surp_cpi,3.97E-12,,,,ret_GBPUSD
Ridge,surp_tradebal,-3.83E-12,,,,ret_GBPUSD
Ridge,surp_indprod,4.79E-12,,,,ret_GBPUSD
Ridge,surp_fedratedec,1.73E-12,,,,ret_GBPUSD
Ridge,VIXCLS,4.84E-12,,,,ret_GBPUSD
Ridge,surp_nfp_x_vix,-1.26E-12,,,,ret_GBPUSD
Ridge,surp_unemp_x_vix,-9.43E-12,,,,ret_GBPUSD
Ridge,surp_corecpi_x_vix,2.59E-11,,,,ret_GBPUSD
Ridge,surp_gdp_x_vix,-1.07E-11,,,,ret_GBPUSD
Ridge,surp_retsailes_x_vix,-8.40E-12,,,,ret_GBPUSD
Ridge,surp_ism_pmi_x_vix,4.55E-12,,,,ret_GBPUSD
Ridge,surp_dgorders_x_vix,-5.03E-12,,,,ret_GBPUSD
Ridge,surp_newhomesales_x_vix,-1.71E-12,,,,ret_GBPUSD
Ridge,surp_consconfid_x_vix,1.67E-11,,,,ret_GBPUSD
Ridge,surp_avghourlyearnmings_x_vix,7.60E-12,,,,ret_GBPUSD
Ridge,surp_cpi_x_vix,1.40E-11,,,,ret_GBPUSD
Ridge,surp_tradebal_x_vix,2.78E-12,,,,ret_GBPUSD
Ridge,surp_indprod_x_vix,1.39E-11,,,,ret_GBPUSD
Ridge,surp_fedratedec_x_vix,-8.70E-13,,,,ret_GBPUSD
Fwd (Cp),surp_unemp_x_vix,-0.002536556,0.001659203,-1.528779988,0.126614825,ret_GC
Bwd (Cp),surp_unemp_x_vix,-0.002536556,0.001659203,-1.528779988,0.126614825,ret_GC
Ridge,surp_nfp,-1.63E-11,,,,ret_GC
Ridge,surp_unemp,-2.77E-11,,,,ret_GC
Ridge,surp_corecpi,2.16E-12,,,,ret_GC
Ridge,surp_gdp,-8.44E-12,,,,ret_GC
Ridge,surp_retsailes,8.93E-12,,,,ret_GC
Ridge,surp_ism_pmi,2.05E-11,,,,ret_GC
Ridge,surp_dgorders,-5.94E-12,,,,ret_GC
Ridge,surp_newhomesales,-2.43E-11,,,,ret_GC
Ridge,surp_consconfid,2.45E-11,,,,ret_GC
Ridge,surp_avghourlyearnmings,-3.13E-12,,,,ret_GC
Ridge,surp_cpi,-1.85E-11,,,,ret_GC
Ridge,surp_tradebal,-3.05E-11,,,,ret_GC
Ridge,surp_indprod,-3.27E-13,,,,ret_GC
Ridge,surp_fedratedec,8.33E-12,,,,ret_GC
Ridge,VIXCLS,-2.94E-11,,,,ret_GC
Ridge,surp_nfp_x_vix,-3.78E-11,,,,ret_GC
Ridge,surp_unemp_x_vix,-4.47E-11,,,,ret_GC
Ridge,surp_corecpi_x_vix,-9.97E-12,,,,ret_GC
Ridge,surp_gdp_x_vix,-1.08E-11,,,,ret_GC
Ridge,surp_retsailes_x_vix,2.08E-11,,,,ret_GC
Ridge,surp_ism_pmi_x_vix,9.40E-12,,,,ret_GC
Ridge,surp_dgorders_x_vix,-1.03E-11,,,,ret_GC
Ridge,surp_newhomesales_x_vix,-1.01E-12,,,,ret_GC
Ridge,surp_consconfid_x_vix,1.73E-11,,,,ret_GC
Ridge,surp_avghourlyearnmings_x_vix,1.36E-11,,,,ret_GC
Ridge,surp_cpi_x_vix,-3.13E-13,,,,ret_GC
Ridge,surp_tradebal_x_vix,-4.32E-12,,,,ret_GC
Ridge,surp_indprod_x_vix,6.07E-11,,,,ret_GC
Ridge,surp_fedratedec_x_vix,-4.99E-12,,,,ret_GC
Fwd (Cp),surp_nfp,-0.001452309,0.001400896,-1.0366996,0.300112089,ret_JPYUSD
Fwd (Cp),surp_retsailes,-0.001799728,0.000897665,-2.004899724,0.045227443,ret_JPYUSD
Fwd (Cp),surp_avghourlyearnmings,-0.001704555,0.001231428,-1.384210251,0.166585155,ret_JPYUSD
Fwd (Cp),surp_nfp_x_vix,0.009039748,0.003236138,2.793375116,0.005309955,ret_JPYUSD
Fwd (Cp),surp_corecpi_x_vix,-0.001750318,0.000408294,-4.286900844,1.98E-05,ret_JPYUSD
Fwd (Cp),surp_gdp_x_vix,0.001763099,0.00057964,3.041715293,0.00241014,ret_JPYUSD
Fwd (Cp),surp_dgorders_x_vix,-0.001187411,0.000505768,-2.347740354,0.019070622,ret_JPYUSD
Fwd (Cp),surp_avghourlyearnmings_x_vix,-0.004621447,0.002864463,-1.613372996,0.106960856,ret_JPYUSD
Fwd (Cp),surp_indprod_x_vix,0.000400792,0.000199006,2.013967318,0.044265008,ret_JPYUSD
Bwd (Cp),surp_nfp,-0.001455632,0.001401015,-1.03898414,0.299049046,ret_JPYUSD
Bwd (Cp),surp_retsailes,-0.001801828,0.000897356,-2.007929457,0.044904159,ret_JPYUSD
Bwd (Cp),surp_newhomesales,-0.001465019,0.000897241,-1.632804551,0.102807097,ret_JPYUSD
Bwd (Cp),surp_avghourlyearnmings,-0.0017089,0.001232242,-1.386820999,0.165787914,ret_JPYUSD
Bwd (Cp),surp_nfp_x_vix,0.009037603,0.003237893,2.791198917,0.005345613,ret_JPYUSD
Bwd (Cp),surp_corecpi_x_vix,-0.001751222,0.000408448,-4.287507219,1.97E-05,ret_JPYUSD
Bwd (Cp),surp_gdp_x_vix,0.001757004,0.000577205,3.043987484,0.002392224,ret_JPYUSD
Bwd (Cp),surp_newhomesales_x_vix,-0.002324135,0.001755156,-1.324175636,0.185730173,ret_JPYUSD
Bwd (Cp),surp_avghourlyearnmings_x_vix,-0.004621669,0.002866516,-1.612294681,0.107195501,ret_JPYUSD
Bwd (Cp),surp_indprod_x_vix,0.000400662,0.000198585,2.017582466,0.043886388,ret_JPYUSD
Ridge,surp_nfp,1.84E-11,,,,ret_JPYUSD
Ridge,surp_unemp,3.86E-12,,,,ret_JPYUSD
Ridge,surp_corecpi,-1.13E-11,,,,ret_JPYUSD
Ridge,surp_gdp,1.63E-12,,,,ret_JPYUSD
Ridge,surp_retsailes,-1.25E-11,,,,ret_JPYUSD
Ridge,surp_ism_pmi,-1.09E-11,,,,ret_JPYUSD
Ridge,surp_dgorders,-2.37E-12,,,,ret_JPYUSD
Ridge,surp_newhomesales,-5.59E-12,,,,ret_JPYUSD
Ridge,surp_consconfid,7.08E-13,,,,ret_JPYUSD
Ridge,surp_avghourlyearnmings,-2.34E-11,,,,ret_JPYUSD
Ridge,surp_cpi,-9.71E-12,,,,ret_JPYUSD
Ridge,surp_tradebal,-6.06E-12,,,,ret_JPYUSD
Ridge,surp_indprod,4.92E-12,,,,ret_JPYUSD
Ridge,surp_fedratedec,8.59E-12,,,,ret_JPYUSD
Ridge,VIXCLS,-1.47E-11,,,,ret_JPYUSD
Ridge,surp_nfp_x_vix,1.41E-10,,,,ret_JPYUSD
Ridge,surp_unemp_x_vix,3.36E-11,,,,ret_JPYUSD
Ridge,surp_corecpi_x_vix,-4.17E-11,,,,ret_JPYUSD
Ridge,surp_gdp_x_vix,7.70E-12,,,,ret_JPYUSD
Ridge,surp_retsailes_x_vix,-7.26E-13,,,,ret_JPYUSD
Ridge,surp_ism_pmi_x_vix,4.18E-12,,,,ret_JPYUSD
Ridge,surp_dgorders_x_vix,-1.29E-11,,,,ret_JPYUSD
Ridge,surp_newhomesales_x_vix,-8.39E-12,,,,ret_JPYUSD
Ridge,surp_consconfid_x_vix,-1.04E-11,,,,ret_JPYUSD
Ridge,surp_avghourlyearnmings_x_vix,-6.68E-11,,,,ret_JPYUSD
Ridge,surp_cpi_x_vix,-3.76E-11,,,,ret_JPYUSD
Ridge,surp_tradebal_x_vix,1.47E-12,,,,ret_JPYUSD
Ridge,surp_indprod_x_vix,1.23E-11,,,,ret_JPYUSD
Ridge,surp_fedratedec_x_vix,-6.25E-12,,,,ret_JPYUSD
Lasso,surp_nfp_x_vix,0.007160137,,,,ret_JPYUSD
Fwd (Cp),surp_corecpi,0.002900751,0.001654686,1.753052609,0.079882304,ret_XLE
Fwd (Cp),surp_retsailes,0.003428068,0.001862676,1.840399418,0.065989286,ret_XLE
Fwd (Cp),surp_newhomesales,0.004727092,0.00241027,1.961229276,0.050114012,ret_XLE
Fwd (Cp),surp_tradebal,-0.00253634,0.001174093,-2.16025585,0.030976657,ret_XLE
Fwd (Cp),surp_fedratedec,0.003490291,0.001058786,3.296503981,0.001011464,ret_XLE
Fwd (Cp),VIXCLS,0.001106461,0.001501318,0.73699295,0.461289878,ret_XLE
Fwd (Cp),surp_corecpi_x_vix,0.006323664,0.002542291,2.487388499,0.013021495,ret_XLE
Fwd (Cp),surp_newhomesales_x_vix,0.009569779,0.004396156,2.176851303,0.029711974,ret_XLE
Fwd (Cp),surp_consconfid_x_vix,0.003879068,0.001002441,3.86962265,0.000115664,ret_XLE
Fwd (Cp),surp_tradebal_x_vix,-0.002231481,0.001439313,-1.550379704,0.121349185,ret_XLE
Fwd (Cp),surp_indprod_x_vix,-0.001347525,0.000634924,-2.122339421,0.034040841,ret_XLE
Bwd (Cp),surp_corecpi,0.002900751,0.001654686,1.753052609,0.079882304,ret_XLE
Bwd (Cp),surp_retsailes,0.003428068,0.001862676,1.840399418,0.065989286,ret_XLE
Bwd (Cp),surp_newhomesales,0.004727092,0.00241027,1.961229276,0.050114012,ret_XLE
Bwd (Cp),surp_tradebal,-0.00253634,0.001174093,-2.16025585,0.030976657,ret_XLE
Bwd (Cp),surp_fedratedec,0.003490291,0.001058786,3.296503981,0.001011464,ret_XLE
Bwd (Cp),VIXCLS,0.001106461,0.001501318,0.73699295,0.461289878,ret_XLE
Bwd (Cp),surp_corecpi_x_vix,0.006323664,0.002542291,2.487388499,0.013021495,ret_XLE
Bwd (Cp),surp_newhomesales_x_vix,0.009569779,0.004396156,2.176851303,0.029711974,ret_XLE
Bwd (Cp),surp_consconfid_x_vix,0.003879068,0.001002441,3.86962265,0.000115664,ret_XLE
Bwd (Cp),surp_tradebal_x_vix,-0.002231481,0.001439313,-1.550379704,0.121349185,ret_XLE
Bwd (Cp),surp_indprod_x_vix,-0.001347525,0.000634924,-2.122339421,0.034040841,ret_XLE
Ridge,surp_nfp,7.37E-12,,,,ret_XLE
Ridge,surp_unemp,2.36E-11,,,,ret_XLE
Ridge,surp_corecpi,9.48E-11,,,,ret_XLE
Ridge,surp_gdp,-2.92E-11,,,,ret_XLE
Ridge,surp_retsailes,4.65E-11,,,,ret_XLE
Ridge,surp_ism_pmi,2.75E-11,,,,ret_XLE
Ridge,surp_dgorders,3.16E-11,,,,ret_XLE
Ridge,surp_newhomesales,2.40E-11,,,,ret_XLE
Ridge,surp_consconfid,7.70E-11,,,,ret_XLE
Ridge,surp_avghourlyearnmings,4.49E-12,,,,ret_XLE
Ridge,surp_cpi,3.76E-11,,,,ret_XLE
Ridge,surp_tradebal,-9.08E-11,,,,ret_XLE
Ridge,surp_indprod,-6.34E-11,,,,ret_XLE
Ridge,surp_fedratedec,5.94E-11,,,,ret_XLE
Ridge,VIXCLS,6.72E-11,,,,ret_XLE
Ridge,surp_nfp_x_vix,-5.79E-11,,,,ret_XLE
Ridge,surp_unemp_x_vix,1.15E-12,,,,ret_XLE
Ridge,surp_corecpi_x_vix,3.16E-10,,,,ret_XLE
Ridge,surp_gdp_x_vix,-1.10E-11,,,,ret_XLE
Ridge,surp_retsailes_x_vix,-1.03E-11,,,,ret_XLE
Ridge,surp_ism_pmi_x_vix,2.89E-11,,,,ret_XLE
Ridge,surp_dgorders_x_vix,6.52E-11,,,,ret_XLE
Ridge,surp_newhomesales_x_vix,8.36E-11,,,,ret_XLE
Ridge,surp_consconfid_x_vix,2.47E-10,,,,ret_XLE
Ridge,surp_avghourlyearnmings_x_vix,2.76E-12,,,,ret_XLE
Ridge,surp_cpi_x_vix,2.40E-10,,,,ret_XLE
Ridge,surp_tradebal_x_vix,-9.95E-11,,,,ret_XLE
Ridge,surp_indprod_x_vix,-7.61E-11,,,,ret_XLE
Ridge,surp_fedratedec_x_vix,-4.13E-11,,,,ret_XLE
Fwd (Cp),surp_newhomesales,0.004198153,0.002579752,1.627347554,0.103959375,ret_XLF
Fwd (Cp),surp_nfp_x_vix,-0.002645138,0.003026933,-0.873867421,0.382387646,ret_XLF
Fwd (Cp),surp_corecpi_x_vix,0.005605988,0.00213115,2.630499124,0.008649113,ret_XLF
Fwd (Cp),surp_newhomesales_x_vix,0.008509079,0.005032335,1.690880767,0.091152447,ret_XLF
Fwd (Cp),surp_consconfid_x_vix,0.003727321,0.001046273,3.562473607,0.000383647,ret_XLF
Fwd (Cp),surp_tradebal_x_vix,-0.002993197,0.001720671,-1.739552668,0.082226772,ret_XLF
Bwd (Cp),surp_newhomesales,0.004198153,0.002579752,1.627347554,0.103959375,ret_XLF
Bwd (Cp),surp_nfp_x_vix,-0.002645138,0.003026933,-0.873867421,0.382387646,ret_XLF
Bwd (Cp),surp_corecpi_x_vix,0.005605988,0.00213115,2.630499124,0.008649113,ret_XLF
Bwd (Cp),surp_newhomesales_x_vix,0.008509079,0.005032335,1.690880767,0.091152447,ret_XLF
Bwd (Cp),surp_consconfid_x_vix,0.003727321,0.001046273,3.562473607,0.000383647,ret_XLF
Bwd (Cp),surp_tradebal_x_vix,-0.002993197,0.001720671,-1.739552668,0.082226772,ret_XLF
Ridge,surp_nfp,-2.74E-11,,,,ret_XLF
Ridge,surp_unemp,2.84E-11,,,,ret_XLF
Ridge,surp_corecpi,6.19E-11,,,,ret_XLF
Ridge,surp_gdp,-2.26E-11,,,,ret_XLF
Ridge,surp_retsailes,1.19E-11,,,,ret_XLF
Ridge,surp_ism_pmi,1.18E-11,,,,ret_XLF
Ridge,surp_dgorders,2.82E-11,,,,ret_XLF
Ridge,surp_newhomesales,2.34E-11,,,,ret_XLF
Ridge,surp_consconfid,1.10E-10,,,,ret_XLF
Ridge,surp_avghourlyearnmings,2.49E-11,,,,ret_XLF
Ridge,surp_cpi,4.22E-11,,,,ret_XLF
Ridge,surp_tradebal,-4.99E-11,,,,ret_XLF
Ridge,surp_indprod,-2.41E-11,,,,ret_XLF
Ridge,surp_fedratedec,1.46E-12,,,,ret_XLF
Ridge,VIXCLS,-8.61E-11,,,,ret_XLF
Ridge,surp_nfp_x_vix,-7.95E-11,,,,ret_XLF
Ridge,surp_unemp_x_vix,-3.94E-12,,,,ret_XLF
Ridge,surp_corecpi_x_vix,3.46E-10,,,,ret_XLF
Ridge,surp_gdp_x_vix,-5.43E-12,,,,ret_XLF
Ridge,surp_retsailes_x_vix,2.07E-11,,,,ret_XLF
Ridge,surp_ism_pmi_x_vix,1.30E-11,,,,ret_XLF
Ridge,surp_dgorders_x_vix,7.40E-11,,,,ret_XLF
Ridge,surp_newhomesales_x_vix,7.99E-11,,,,ret_XLF
Ridge,surp_consconfid_x_vix,2.60E-10,,,,ret_XLF
Ridge,surp_avghourlyearnmings_x_vix,1.11E-11,,,,ret_XLF
Ridge,surp_cpi_x_vix,2.32E-10,,,,ret_XLF
Ridge,surp_tradebal_x_vix,-1.24E-10,,,,ret_XLF
Ridge,surp_indprod_x_vix,7.54E-11,,,,ret_XLF
Ridge,surp_fedratedec_x_vix,-1.68E-12,,,,ret_XLF
Fwd (Cp),surp_dgorders,0.002250093,0.001215177,1.851659142,0.064352728,ret_XLI
Fwd (Cp),surp_newhomesales,0.003537911,0.001650634,2.143365183,0.032310863,ret_XLI
Fwd (Cp),VIXCLS,0.00119245,0.001056102,1.12910481,0.259109082,ret_XLI
Fwd (Cp),surp_corecpi_x_vix,0.002457758,0.001105504,2.223201233,0.026412477,ret_XLI
Fwd (Cp),surp_gdp_x_vix,-0.0032222,0.001392098,-2.314635901,0.020823232,ret_XLI
Fwd (Cp),surp_ism_pmi_x_vix,0.002217805,0.002623101,0.84548979,0.398028236,ret_XLI
Fwd (Cp),surp_dgorders_x_vix,0.002745309,0.001915761,1.433011843,0.152149312,ret_XLI
Fwd (Cp),surp_newhomesales_x_vix,0.006604955,0.003169459,2.083937851,0.037404868,ret_XLI
Fwd (Cp),surp_consconfid_x_vix,0.003308937,0.001040337,3.18063954,0.001512148,ret_XLI
Fwd (Cp),surp_tradebal_x_vix,-0.002083287,0.001246576,-1.671207899,0.094975792,ret_XLI
Bwd (Cp),surp_dgorders,0.002250093,0.001215177,1.851659142,0.064352728,ret_XLI
Bwd (Cp),surp_newhomesales,0.003537911,0.001650634,2.143365183,0.032310863,ret_XLI
Bwd (Cp),VIXCLS,0.00119245,0.001056102,1.12910481,0.259109082,ret_XLI
